,URL,latitude,longitude,city,state,brand
532,https://www.crunch.com/locations/sunnyvale,37.339295,-122.042637,Sunnyvale,CA,Crunch
533,https://www.crunch.com/locations/fairfield,38.259864,-122.068777,Fairfield,CA,Crunch
534,https://www.crunch.com/locations/san-lorenzo,37.68617,-122.11962,San Lorenzo,CA,Crunch
535,https://www.crunch.com/locations/alameda,37.75762,-122.2509,Alameda,CA,Crunch
536,https://www.crunch.com/locations/san-mateo,37.5454,-122.29023,San Mateo,CA,Crunch
537,https://www.crunch.com/locations/yerba-buena,37.78318,-122.39908,San Francisco,CA,Crunch
538,https://www.crunch.com/locations/polk-st,37.79827,-122.42213,San Francisco,CA,Crunch
539,https://www.crunch.com/locations/union-street,37.797857,-122.432632,San Francisco,CA,Crunch
540,https://www.crunch.com/locations/chestnut,37.800406,-122.4443,San Francisco,CA,Crunch
541,https://www.crunch.com/locations/daly-city,37.67224,-122.472244,Daly City,CA,Crunch
542,https://www.crunch.com/locations/san-rafael,37.959372,-122.508574,San Rafael,CA,Crunch
543,https://www.crunch.com/locations/redding,40.59652,-122.366453,Redding,CA,Crunch
544,https://www.crunch.com/locations/santa-rosa,38.45552,-122.732031,Santa Rosa,CA,Crunch
545,https://www.crunch.com/locations/medford,42.33872,-122.87181,Medford,OR,Crunch
546,https://www.crunch.com/locations/division,45.5041,-122.53863,Portland,OR,Crunch
547,https://www.crunch.com/locations/eugene,44.0739,-123.04529,Eugene-Springfield,OR,Crunch
548,https://www.crunch.com/locations/vancouver-plaza,45.648807,-122.595595,Vancouver,WA,Crunch
549,https://www.crunch.com/locations/beaverton,45.4565,-122.78626,Beaverton,OR,Crunch
550,https://www.crunch.com/locations/aloha,45.48188,-122.86017,Aloha,OR,Crunch
551,https://www.crunch.com/locations/lakewood-wa,47.16547569999999,-122.51902519999999,Lakewood,WA,Crunch
552,https://www.crunch.com/locations/tacoma,47.25704,-122.50898,Tacoma,WA,Crunch
553,https://www.crunch.com/locations/silverdale,47.65706,-122.67832,Silverdale,WA,Crunch
